,prediction
2063,4.2918275426678445
2064,4.13255923460514
2065,4.305292435691078
2066,3.817079179962617
2067,4.0189771199650135
2068,4.027452130170718
2069,4.2918275426678445
2070,3.817079179962617
2071,4.2918275426678445
2072,3.9382062268016624
2073,3.5781627582473035
2074,3.817079179962617
2075,3.5781627582473035
2076,4.2918275426678445
2077,3.750670920360028
2078,4.100204650967117
2079,3.817079179962617
2080,3.9382062268016624
2081,3.84821594671488
2082,3.84821594671488
2083,3.5781627582473035
2084,3.750670920360028
2085,3.84821594671488
2086,3.817079179962617
2087,3.817079179962617
2088,4.100204650967117
2089,3.84821594671488
2090,3.817079179962617
2091,3.817079179962617
2092,4.0189771199650135
2093,3.750670920360028
2094,3.84821594671488
2095,3.817079179962617
2096,4.392307834770435
2097,4.2918275426678445
2098,4.13255923460514
2099,3.9382062268016624
2100,4.0189771199650135
2101,3.5781627582473035
2102,3.817079179962617
2103,4.0189771199650135
2104,4.2918275426678445
2105,3.9382062268016624
2106,3.817079179962617
2107,4.0189771199650135
2108,4.392307834770435
2109,4.0189771199650135
2110,4.2918275426678445
2111,4.027452130170718
2112,4.2918275426678445
2113,3.817079179962617
2114,4.392307834770435
2115,3.9382062268016624
2116,4.2918275426678445
2117,4.027452130170718
2118,4.392307834770435
2119,4.100204650967117
2120,3.750670920360028
2121,4.2918275426678445
2122,4.392307834770435
2123,4.13255923460514
2124,3.817079179962617
2125,3.5781627582473035
2126,3.84821594671488
2127,3.750670920360028
2128,4.13255923460514
2129,3.84821594671488
2130,3.817079179962617
2131,4.13255923460514
2132,3.84821594671488
2133,4.0189771199650135
2134,3.9382062268016624
2135,3.817079179962617
2136,3.817079179962617
2137,4.100204650967117
2138,4.027452130170718
2139,4.0189771199650135
2140,4.027452130170718
2141,4.0189771199650135
2142,4.305292435691078
2143,4.13255923460514
2144,4.0189771199650135
2145,3.750670920360028
2146,4.2918275426678445
2147,3.9382062268016624
2148,4.2918275426678445
2149,4.392307834770435
2150,3.817079179962617
2151,3.750670920360028
2152,4.100204650967117
2153,4.13255923460514
2154,3.750670920360028
2155,4.0189771199650135
2156,4.2918275426678445
2157,3.817079179962617
2158,3.817079179962617
2159,4.100204650967117
2160,4.305292435691078
2161,4.305292435691078
2162,4.0189771199650135
2163,4.0189771199650135
2164,3.5781627582473035
2165,4.13255923460514
2166,4.2918275426678445
2167,4.0189771199650135
2168,3.817079179962617
2169,4.100204650967117
2170,3.84821594671488
2171,3.750670920360028
2172,3.9382062268016624
2173,4.0189771199650135
2174,4.305292435691078
2175,3.817079179962617
2176,4.0189771199650135
2177,3.817079179962617
2178,4.305292435691078
2179,4.13255923460514
2180,4.100204650967117
2181,3.9382062268016624
2182,4.13255923460514
2183,3.817079179962617
2184,3.84821594671488
2185,4.2918275426678445
2186,3.750670920360028
2187,4.13255923460514
2188,4.392307834770435
2189,3.84821594671488
2190,4.392307834770435
2191,4.13255923460514
2192,4.027452130170718
2193,3.84821594671488
2194,3.817079179962617
2195,3.84821594671488
2196,3.817079179962617
2197,3.84821594671488
2198,4.392307834770435
2199,4.13255923460514
2200,3.817079179962617
2201,3.817079179962617
2202,3.817079179962617
2203,4.392307834770435
2204,4.2918275426678445
2205,3.817079179962617
2206,3.817079179962617
2207,3.817079179962617
2208,3.817079179962617
2209,3.84821594671488
2210,4.2918275426678445
2211,3.817079179962617
2212,4.392307834770435
2213,4.13255923460514
2214,4.0189771199650135
2215,3.817079179962617
2216,3.750670920360028
2217,3.817079179962617
2218,4.13255923460514
2219,3.750670920360028
2220,4.027452130170718
2221,4.2918275426678445
2222,4.100204650967117
2223,4.2918275426678445
2224,4.392307834770435
2225,3.750670920360028
2226,4.392307834770435
2227,4.392307834770435
2228,3.84821594671488
2229,3.5781627582473035
2230,3.817079179962617
2231,3.84821594671488
2232,3.750670920360028
2233,4.2918275426678445
2234,4.0189771199650135
2235,4.392307834770435
2236,4.392307834770435
2237,4.392307834770435
2238,4.0189771199650135
2239,3.9382062268016624
2240,4.027452130170718
2241,3.817079179962617
2242,4.0189771199650135
2243,4.13255923460514
2244,4.13255923460514
2245,4.100204650967117
2246,3.817079179962617
2247,4.13255923460514
2248,4.0189771199650135
2249,3.750670920360028
2250,4.13255923460514
2251,3.750670920360028
2252,4.13255923460514
2253,3.817079179962617
2254,4.100204650967117
2255,3.817079179962617
2256,4.2918275426678445
2257,3.817079179962617
2258,3.9382062268016624
2259,3.84821594671488
2260,3.9382062268016624
2261,4.100204650967117
2262,4.13255923460514
2263,4.392307834770435
2264,4.027452130170718
2265,4.0189771199650135
2266,3.817079179962617
2267,4.2918275426678445
2268,3.817079179962617
2269,4.2918275426678445
2270,3.817079179962617
2271,4.2918275426678445
2272,4.100204650967117
2273,4.13255923460514
2274,4.2918275426678445
2275,4.392307834770435
2276,4.2918275426678445
2277,4.392307834770435
2278,3.5781627582473035
2279,4.392307834770435
2280,4.305292435691078
2281,4.2918275426678445
2282,4.392307834770435
2283,4.2918275426678445
2284,3.750670920360028
2285,4.2918275426678445
2286,4.2918275426678445
2287,3.817079179962617
2288,3.9382062268016624
2289,4.392307834770435
2290,3.9382062268016624
2291,3.9382062268016624
2292,3.817079179962617
2293,4.2918275426678445
2294,4.13255923460514
2295,4.100204650967117
2296,3.817079179962617
2297,4.305292435691078
2298,4.13255923460514
2299,4.13255923460514
2300,3.817079179962617
2301,4.2918275426678445
2302,3.817079179962617
2303,4.100204650967117
2304,4.100204650967117
2305,4.2918275426678445
2306,3.5781627582473035
2307,4.305292435691078
2308,4.305292435691078
2309,3.84821594671488
2310,3.817079179962617
2311,3.5781627582473035
2312,3.5781627582473035
2313,4.027452130170718
2314,4.13255923460514
2315,4.305292435691078
2316,3.84821594671488
2317,3.84821594671488
2318,4.13255923460514
2319,4.027452130170718
2320,3.817079179962617
2321,4.305292435691078
2322,3.84821594671488
2323,4.305292435691078
2324,3.817079179962617
2325,3.817079179962617
2326,3.9382062268016624
2327,4.100204650967117
2328,3.84821594671488
2329,4.027452130170718
2330,4.13255923460514
2331,4.0189771199650135
2332,4.305292435691078
2333,3.750670920360028
2334,3.817079179962617
2335,4.100204650967117
2336,3.9382062268016624
2337,4.100204650967117
2338,4.2918275426678445
2339,3.817079179962617
2340,3.5781627582473035
2341,4.0189771199650135
2342,3.817079179962617
2343,3.817079179962617
2344,3.750670920360028
2345,4.13255923460514
2346,3.84821594671488
2347,3.817079179962617
2348,4.0189771199650135
2349,4.13255923460514
2350,4.2918275426678445
2351,3.84821594671488
2352,3.84821594671488
2353,4.305292435691078
2354,4.100204650967117
2355,4.305292435691078
2356,4.392307834770435
2357,4.100204650967117
2358,4.392307834770435
2359,3.9382062268016624
2360,3.84821594671488
2361,3.750670920360028
2362,3.9382062268016624
2363,3.817079179962617
2364,4.100204650967117
2365,4.392307834770435
2366,4.027452130170718
2367,4.392307834770435
2368,3.750670920360028
2369,4.13255923460514
2370,4.13255923460514
2371,3.9382062268016624
2372,3.817079179962617
2373,4.13255923460514
2374,3.84821594671488
2375,3.817079179962617
2376,3.9382062268016624
2377,4.100204650967117
2378,4.027452130170718
2379,4.027452130170718
2380,4.100204650967117
2381,3.750670920360028
2382,3.817079179962617
2383,4.027452130170718
2384,4.13255923460514
2385,4.13255923460514
2386,3.817079179962617
2387,3.750670920360028
2388,4.2918275426678445
2389,3.817079179962617
2390,3.9382062268016624
2391,3.84821594671488
2392,4.100204650967117
2393,4.100204650967117
2394,4.027452130170718
2395,3.5781627582473035
2396,3.750670920360028
2397,4.13255923460514
2398,4.027452130170718
2399,4.100204650967117
2400,4.392307834770435
2401,3.9382062268016624
2402,3.817079179962617
2403,4.100204650967117
2404,3.5781627582473035
2405,3.9382062268016624
2406,4.13255923460514
2407,3.750670920360028
2408,4.13255923460514
2409,4.392307834770435
2410,4.13255923460514
2411,3.817079179962617
2412,3.5781627582473035
2413,3.84821594671488
2414,3.84821594671488
2415,3.817079179962617
2416,4.2918275426678445
2417,4.027452130170718
2418,3.817079179962617
2419,4.392307834770435
2420,4.13255923460514
2421,4.305292435691078
2422,3.817079179962617
2423,4.100204650967117
2424,3.5781627582473035
2425,3.84821594671488
2426,4.0189771199650135
2427,4.100204650967117
2428,3.84821594671488
2429,4.100204650967117
2430,3.817079179962617
2431,4.392307834770435
2432,3.84821594671488
2433,3.84821594671488
2434,3.84821594671488
2435,4.13255923460514
2436,3.5781627582473035
2437,3.750670920360028
2438,4.100204650967117
2439,4.100204650967117
2440,3.84821594671488
2441,4.13255923460514
2442,4.392307834770435
2443,4.0189771199650135
2444,4.13255923460514
2445,4.392307834770435
2446,3.750670920360028
2447,4.100204650967117
2448,4.13255923460514
2449,3.84821594671488
2450,3.750670920360028
2451,4.2918275426678445
2452,4.305292435691078
2453,3.9382062268016624
2454,3.84821594671488
2455,4.13255923460514
2456,4.100204650967117
2457,3.750670920360028
2458,3.817079179962617
2459,4.100204650967117
2460,3.5781627582473035
2461,3.817079179962617
2462,3.750670920360028
2463,4.100204650967117
2464,4.0189771199650135
2465,3.817079179962617
2466,3.9382062268016624
2467,4.305292435691078
2468,3.5781627582473035
2469,4.2918275426678445
2470,4.13255923460514
2471,4.13255923460514
2472,4.027452130170718
2473,4.027452130170718
2474,3.750670920360028
2475,3.817079179962617
2476,4.027452130170718
2477,3.750670920360028
2478,4.100204650967117
2479,4.13255923460514
2480,4.305292435691078
2481,3.84821594671488
2482,3.9382062268016624
2483,3.817079179962617
2484,3.84821594671488
2485,3.817079179962617
2486,4.027452130170718
2487,3.84821594671488
2488,3.9382062268016624
2489,4.100204650967117
2490,4.305292435691078
2491,3.84821594671488
2492,3.817079179962617
2493,3.750670920360028
2494,3.84821594671488
2495,3.9382062268016624
2496,3.84821594671488
2497,4.13255923460514
2498,3.5781627582473035
2499,4.0189771199650135
2500,4.392307834770435
2501,4.13255923460514
2502,3.817079179962617
2503,4.305292435691078
2504,3.5781627582473035
2505,4.100204650967117
2506,3.817079179962617
2507,4.305292435691078
2508,4.100204650967117
2509,4.13255923460514
2510,4.100204650967117
2511,3.750670920360028
2512,3.84821594671488
2513,4.305292435691078
2514,4.027452130170718
2515,4.027452130170718
2516,4.305292435691078
2517,3.750670920360028
2518,3.5781627582473035
2519,3.84821594671488
2520,4.2918275426678445
2521,3.750670920360028
2522,4.100204650967117
2523,4.0189771199650135
2524,4.027452130170718
2525,3.817079179962617
2526,4.13255923460514
2527,4.027452130170718
2528,3.5781627582473035
2529,4.100204650967117
2530,3.817079179962617
2531,3.817079179962617
2532,3.9382062268016624
2533,4.0189771199650135
2534,4.0189771199650135
2535,3.84821594671488
2536,4.2918275426678445
2537,4.305292435691078
2538,4.13255923460514
2539,3.817079179962617
2540,4.100204650967117
2541,3.750670920360028
2542,3.817079179962617
2543,4.392307834770435
2544,4.392307834770435
2545,3.817079179962617
2546,4.100204650967117
2547,4.2918275426678445
2548,3.5781627582473035
2549,4.392307834770435
2550,3.817079179962617
2551,4.027452130170718
2552,3.9382062268016624
2553,3.84821594671488
2554,4.100204650967117
2555,3.817079179962617
2556,4.0189771199650135
2557,4.13255923460514
2558,4.0189771199650135
2559,4.100204650967117
2560,3.817079179962617
2561,3.750670920360028
2562,3.817079179962617
2563,3.817079179962617
2564,3.817079179962617
2565,4.13255923460514
2566,4.100204650967117
2567,4.0189771199650135
2568,4.305292435691078
2569,3.84821594671488
2570,3.817079179962617
2571,3.9382062268016624
2572,3.84821594671488
2573,4.027452130170718
2574,4.100204650967117
2575,3.9382062268016624
2576,4.305292435691078
2577,4.392307834770435
2578,4.13255923460514
2579,4.13255923460514
2580,4.392307834770435
2581,4.305292435691078
2582,4.0189771199650135
2583,4.2918275426678445
2584,4.13255923460514
2585,3.817079179962617
2586,3.84821594671488
2587,4.13255923460514
2588,3.5781627582473035
2589,3.5781627582473035
2590,4.2918275426678445
2591,3.750670920360028
2592,3.5781627582473035
2593,3.84821594671488
2594,4.392307834770435
2595,3.5781627582473035
2596,4.100204650967117
2597,4.100204650967117
2598,4.100204650967117
2599,4.100204650967117
2600,4.392307834770435
2601,3.84821594671488
2602,3.750670920360028
2603,4.13255923460514
2604,3.5781627582473035
2605,3.750670920360028
2606,3.5781627582473035
2607,3.84821594671488
2608,3.817079179962617
2609,4.100204650967117
2610,4.392307834770435
2611,3.5781627582473035
2612,3.750670920360028
2613,3.817079179962617
2614,3.5781627582473035
2615,4.027452130170718
2616,3.750670920360028
2617,4.13255923460514
2618,3.750670920360028
2619,4.100204650967117
2620,3.5781627582473035
2621,3.5781627582473035
2622,4.13255923460514
2623,3.817079179962617
2624,4.027452130170718
2625,4.100204650967117
2626,4.100204650967117
2627,3.5781627582473035
2628,3.84821594671488
2629,3.9382062268016624
2630,4.100204650967117
2631,4.2918275426678445
2632,4.027452130170718
2633,3.84821594671488
2634,3.84821594671488
2635,3.84821594671488
2636,3.84821594671488
2637,4.13255923460514
2638,3.9382062268016624
2639,4.13255923460514
2640,3.817079179962617
2641,3.84821594671488
2642,3.84821594671488
2643,4.027452130170718
2644,4.2918275426678445
2645,3.5781627582473035
2646,3.5781627582473035
2647,3.817079179962617
2648,4.027452130170718
2649,4.0189771199650135
2650,4.027452130170718
2651,4.13255923460514
2652,4.392307834770435
2653,4.13255923460514
2654,4.2918275426678445
2655,4.027452130170718
2656,3.817079179962617
2657,4.027452130170718
2658,3.5781627582473035
2659,4.100204650967117
2660,3.817079179962617
2661,4.305292435691078
2662,4.13255923460514
2663,3.84821594671488
2664,3.5781627582473035
2665,4.13255923460514
2666,4.13255923460514
2667,4.100204650967117
2668,3.817079179962617
2669,4.392307834770435
2670,3.817079179962617
2671,4.027452130170718
2672,3.817079179962617
2673,4.13255923460514
2674,4.0189771199650135
2675,4.100204650967117
2676,3.84821594671488
2677,4.0189771199650135
2678,4.027452130170718
2679,4.305292435691078
2680,3.5781627582473035
2681,3.5781627582473035
2682,4.027452130170718
2683,4.2918275426678445
2684,3.5781627582473035
2685,4.392307834770435
2686,4.100204650967117
2687,4.0189771199650135
2688,4.0189771199650135
2689,4.0189771199650135
2690,4.0189771199650135
2691,3.817079179962617
2692,3.84821594671488
2693,3.750670920360028
2694,4.13255923460514
2695,4.2918275426678445
2696,3.817079179962617
2697,4.305292435691078
2698,4.0189771199650135
2699,4.027452130170718
2700,4.13255923460514
2701,3.9382062268016624
2702,4.2918275426678445
2703,4.0189771199650135
2704,3.84821594671488
2705,4.100204650967117
2706,4.100204650967117
2707,4.2918275426678445
2708,4.100204650967117
2709,3.817079179962617
2710,3.750670920360028
2711,3.5781627582473035
2712,4.100204650967117
2713,4.027452130170718
2714,4.13255923460514
2715,4.305292435691078
2716,3.5781627582473035
2717,4.13255923460514
2718,3.750670920360028
2719,4.392307834770435
2720,3.9382062268016624
2721,4.305292435691078
2722,4.100204650967117
2723,4.0189771199650135
2724,3.84821594671488
2725,3.5781627582473035
2726,3.84821594671488
2727,4.027452130170718
2728,4.100204650967117
2729,3.84821594671488
2730,3.9382062268016624
2731,4.13255923460514
2732,4.027452130170718
2733,4.392307834770435
2734,3.5781627582473035
2735,4.100204650967117
2736,3.9382062268016624
2737,3.817079179962617
2738,3.750670920360028
2739,3.5781627582473035
2740,3.5781627582473035
2741,4.13255923460514
2742,3.84821594671488
2743,4.13255923460514
2744,3.750670920360028
2745,4.13255923460514
2746,3.750670920360028
2747,3.9382062268016624
2748,4.100204650967117
2749,3.5781627582473035
2750,4.100204650967117
2751,3.5781627582473035
2752,3.84821594671488
2753,3.750670920360028
2754,3.9382062268016624
2755,3.817079179962617
2756,4.305292435691078
2757,3.817079179962617
2758,4.027452130170718
2759,4.100204650967117
2760,4.13255923460514
2761,4.0189771199650135
2762,4.027452130170718
2763,4.13255923460514
2764,4.100204650967117
2765,3.5781627582473035
2766,4.13255923460514
2767,4.13255923460514
2768,3.9382062268016624
2769,3.750670920360028
2770,4.13255923460514
2771,4.027452130170718
2772,4.100204650967117
2773,3.84821594671488
2774,3.9382062268016624
2775,3.817079179962617
2776,3.9382062268016624
2777,4.100204650967117
2778,4.2918275426678445
2779,4.0189771199650135
2780,4.305292435691078
2781,4.13255923460514
2782,3.5781627582473035
2783,4.100204650967117
2784,3.817079179962617
2785,3.5781627582473035
2786,4.13255923460514
2787,3.9382062268016624
2788,4.027452130170718
2789,4.027452130170718
2790,4.392307834770435
2791,3.5781627582473035
2792,3.84821594671488
2793,4.0189771199650135
2794,3.84821594671488
2795,3.817079179962617
2796,4.13255923460514
2797,3.9382062268016624
2798,4.13255923460514
2799,4.13255923460514
2800,4.100204650967117
2801,4.2918275426678445
2802,4.027452130170718
2803,4.100204650967117
2804,4.027452130170718
2805,4.100204650967117
2806,3.5781627582473035
2807,4.100204650967117
2808,3.9382062268016624
2809,4.0189771199650135
2810,3.84821594671488
2811,3.9382062268016624
2812,4.0189771199650135
2813,4.0189771199650135
2814,3.817079179962617
2815,4.027452130170718
2816,4.392307834770435
2817,4.100204650967117
2818,4.027452130170718
2819,4.100204650967117
2820,4.100204650967117
2821,4.100204650967117
2822,4.100204650967117
2823,4.392307834770435
2824,4.305292435691078
2825,4.13255923460514
2826,3.817079179962617
2827,4.13255923460514
2828,4.392307834770435
2829,4.100204650967117
2830,4.305292435691078
2831,3.84821594671488
2832,4.027452130170718
2833,3.9382062268016624
2834,4.392307834770435
2835,4.305292435691078
2836,4.392307834770435
2837,3.84821594671488
2838,4.13255923460514
2839,3.9382062268016624
2840,4.2918275426678445
2841,3.750670920360028
2842,4.027452130170718
2843,4.027452130170718
2844,3.817079179962617
2845,3.84821594671488
2846,4.13255923460514
2847,3.9382062268016624
2848,4.0189771199650135
2849,3.84821594671488
2850,3.750670920360028
2851,4.392307834770435
2852,3.817079179962617
2853,3.750670920360028
2854,4.0189771199650135
2855,3.5781627582473035
2856,3.750670920360028
2857,4.392307834770435
2858,4.13255923460514
2859,3.817079179962617
2860,4.2918275426678445
2861,4.305292435691078
2862,3.817079179962617
2863,3.9382062268016624
2864,3.750670920360028
2865,4.0189771199650135
2866,4.027452130170718
2867,4.0189771199650135
2868,4.13255923460514
2869,3.5781627582473035
2870,4.13255923460514
2871,4.100204650967117
2872,3.84821594671488
2873,4.027452130170718
2874,3.9382062268016624
2875,4.392307834770435
2876,4.13255923460514
2877,4.027452130170718
2878,4.13255923460514
2879,3.817079179962617
2880,4.13255923460514
2881,3.750670920360028
2882,4.100204650967117
2883,4.13255923460514
2884,4.13255923460514
2885,3.817079179962617
2886,4.2918275426678445
2887,4.0189771199650135
2888,4.027452130170718
2889,4.100204650967117
2890,3.84821594671488
2891,4.13255923460514
2892,4.305292435691078
2893,3.817079179962617
2894,3.817079179962617
2895,4.2918275426678445
2896,4.2918275426678445
2897,4.0189771199650135
2898,4.0189771199650135
2899,4.0189771199650135
2900,4.0189771199650135
2901,4.0189771199650135
2902,4.2918275426678445
2903,3.9382062268016624
2904,4.100204650967117
2905,4.392307834770435
2906,4.100204650967117
2907,4.0189771199650135
2908,4.0189771199650135
2909,4.100204650967117
2910,4.027452130170718
2911,4.392307834770435
2912,4.2918275426678445
2913,4.100204650967117
2914,4.027452130170718
2915,3.84821594671488
2916,3.817079179962617
2917,3.817079179962617
2918,4.305292435691078
2919,3.9382062268016624
2920,4.2918275426678445
2921,4.100204650967117
2922,4.392307834770435
2923,4.2918275426678445
2924,3.817079179962617
2925,3.9382062268016624
2926,3.817079179962617
2927,4.100204650967117
2928,3.5781627582473035
2929,4.305292435691078
2930,4.305292435691078
2931,3.817079179962617
2932,4.2918275426678445
2933,4.2918275426678445
2934,4.2918275426678445
2935,4.2918275426678445
2936,4.392307834770435
2937,4.0189771199650135
2938,3.84821594671488
2939,4.2918275426678445
2940,4.13255923460514
2941,4.13255923460514
2942,3.84821594671488
2943,4.100204650967117
2944,4.100204650967117
2945,3.84821594671488
2946,4.392307834770435
2947,4.392307834770435
2948,3.9382062268016624
2949,4.13255923460514
2950,4.0189771199650135
2951,3.9382062268016624
2952,4.027452130170718
2953,3.9382062268016624
2954,4.305292435691078
2955,3.5781627582473035
2956,4.392307834770435
2957,4.392307834770435
2958,4.2918275426678445
2959,4.13255923460514
2960,4.13255923460514
2961,3.84821594671488
2962,3.817079179962617
2963,4.100204650967117
2964,4.392307834770435
2965,4.13255923460514
2966,4.0189771199650135
2967,3.817079179962617
2968,3.9382062268016624
2969,3.817079179962617
2970,4.100204650967117
2971,4.100204650967117
2972,4.13255923460514
2973,3.84821594671488
2974,3.750670920360028
2975,3.817079179962617
2976,4.0189771199650135
2977,4.392307834770435
2978,3.9382062268016624
2979,4.027452130170718
2980,4.2918275426678445
2981,3.9382062268016624
2982,3.9382062268016624
2983,4.2918275426678445
2984,3.5781627582473035
2985,3.750670920360028
2986,4.027452130170718
2987,4.100204650967117
2988,4.027452130170718
2989,4.13255923460514
2990,4.100204650967117
2991,3.817079179962617
2992,3.84821594671488
2993,4.027452130170718
2994,4.100204650967117
2995,3.817079179962617
2996,3.84821594671488
2997,3.9382062268016624
2998,3.5781627582473035
2999,3.817079179962617
3000,3.84821594671488
3001,3.817079179962617
3002,3.750670920360028
3003,4.13255923460514
3004,4.0189771199650135
3005,3.750670920360028
3006,4.13255923460514
3007,3.84821594671488
3008,3.817079179962617
3009,3.817079179962617
3010,4.0189771199650135
3011,3.817079179962617
3012,4.100204650967117
3013,4.13255923460514
3014,4.392307834770435
3015,3.817079179962617
3016,4.13255923460514
3017,3.84821594671488
3018,4.0189771199650135
3019,3.750670920360028
3020,4.0189771199650135
3021,3.817079179962617
3022,4.100204650967117
3023,3.750670920360028
3024,3.817079179962617
3025,4.305292435691078
3026,4.2918275426678445
3027,4.392307834770435
3028,4.305292435691078
3029,3.817079179962617
3030,4.392307834770435
3031,4.0189771199650135
3032,4.392307834770435
3033,4.2918275426678445
3034,4.2918275426678445
3035,4.100204650967117
3036,3.9382062268016624
3037,4.13255923460514
3038,3.84821594671488
3039,4.13255923460514
3040,4.392307834770435
3041,3.5781627582473035
3042,3.817079179962617
3043,3.817079179962617
3044,4.392307834770435
3045,4.027452130170718
3046,4.2918275426678445
3047,4.100204650967117
3048,3.750670920360028
3049,4.2918275426678445
3050,4.027452130170718
3051,3.750670920360028
3052,3.817079179962617
3053,3.817079179962617
3054,4.13255923460514
3055,3.5781627582473035
3056,4.0189771199650135
3057,3.84821594671488
3058,4.0189771199650135
3059,3.817079179962617
3060,3.817079179962617
3061,3.5781627582473035
3062,3.9382062268016624
3063,4.100204650967117
3064,3.9382062268016624
3065,4.13255923460514
3066,3.817079179962617
3067,4.027452130170718
3068,3.5781627582473035
3069,4.027452130170718
3070,4.100204650967117
3071,3.84821594671488
3072,4.100204650967117
3073,4.027452130170718
3074,4.392307834770435
3075,4.13255923460514
3076,3.84821594671488
3077,4.13255923460514
3078,4.100204650967117
3079,3.5781627582473035
3080,4.2918275426678445
3081,4.100204650967117
3082,4.305292435691078
3083,4.392307834770435
3084,3.817079179962617
3085,3.750670920360028
3086,4.13255923460514
3087,4.392307834770435
3088,4.2918275426678445
3089,3.817079179962617
3090,4.100204650967117
3091,3.84821594671488
3092,4.13255923460514
3093,4.0189771199650135
3094,3.84821594671488
3095,4.027452130170718
3096,3.9382062268016624
3097,4.100204650967117
3098,4.2918275426678445
3099,3.84821594671488
3100,3.9382062268016624
3101,4.392307834770435
3102,4.2918275426678445
3103,4.0189771199650135
3104,4.027452130170718
3105,3.9382062268016624
3106,4.305292435691078
3107,3.817079179962617
3108,4.027452130170718
3109,4.100204650967117
3110,4.100204650967117
3111,4.100204650967117
3112,3.750670920360028
3113,4.305292435691078
3114,3.84821594671488
3115,3.750670920360028
3116,3.750670920360028
3117,4.027452130170718
3118,3.817079179962617
3119,4.100204650967117
3120,4.13255923460514
3121,4.100204650967117
3122,3.9382062268016624
3123,4.100204650967117
3124,4.100204650967117
3125,4.0189771199650135
3126,3.817079179962617
3127,3.750670920360028
3128,3.817079179962617
3129,4.0189771199650135
3130,3.817079179962617
3131,3.84821594671488
3132,4.2918275426678445
3133,3.84821594671488
3134,3.5781627582473035
3135,4.027452130170718
3136,4.027452130170718
3137,4.2918275426678445
3138,3.750670920360028
3139,4.392307834770435
3140,4.305292435691078
3141,4.2918275426678445
3142,3.84821594671488
3143,4.0189771199650135
3144,3.84821594671488
3145,3.817079179962617
3146,3.84821594671488
3147,4.100204650967117
3148,4.13255923460514
3149,3.84821594671488
3150,4.027452130170718
3151,4.13255923460514
3152,4.13255923460514
3153,4.0189771199650135
3154,4.100204650967117
3155,4.027452130170718
3156,3.9382062268016624
3157,4.100204650967117
3158,3.5781627582473035
3159,3.817079179962617
3160,4.392307834770435
3161,4.100204650967117
3162,3.817079179962617
3163,4.027452130170718
3164,4.13255923460514
3165,3.84821594671488
3166,3.5781627582473035
3167,4.13255923460514
3168,4.2918275426678445
3169,4.305292435691078
3170,4.0189771199650135
3171,4.0189771199650135
3172,4.027452130170718
3173,4.0189771199650135
3174,3.817079179962617
3175,3.750670920360028
3176,4.0189771199650135
3177,3.84821594671488
3178,4.2918275426678445
3179,4.13255923460514
3180,3.817079179962617
3181,4.0189771199650135
3182,3.9382062268016624
3183,4.392307834770435
3184,4.2918275426678445
3185,4.100204650967117
3186,4.100204650967117
3187,4.392307834770435
3188,4.027452130170718
3189,3.817079179962617
3190,4.027452130170718
3191,3.750670920360028
3192,3.5781627582473035
3193,4.100204650967117
3194,3.5781627582473035
3195,3.9382062268016624
3196,3.750670920360028
3197,3.750670920360028
3198,4.2918275426678445
3199,4.13255923460514
3200,4.13255923460514
3201,4.13255923460514
3202,4.392307834770435
3203,3.750670920360028
3204,4.027452130170718
3205,4.0189771199650135
3206,4.2918275426678445
3207,3.84821594671488
3208,4.100204650967117
3209,4.2918275426678445
3210,4.0189771199650135
3211,3.9382062268016624
3212,4.2918275426678445
3213,4.2918275426678445
3214,4.2918275426678445
3215,3.5781627582473035
3216,4.305292435691078
3217,3.817079179962617
3218,4.2918275426678445
3219,4.13255923460514
3220,3.817079179962617
3221,3.817079179962617
3222,3.817079179962617
3223,3.750670920360028
3224,4.2918275426678445
3225,3.9382062268016624
3226,4.2918275426678445
3227,4.027452130170718
3228,4.2918275426678445
3229,4.100204650967117
3230,4.2918275426678445
3231,4.027452130170718
3232,4.100204650967117
3233,3.5781627582473035
3234,4.305292435691078
3235,3.5781627582473035
3236,4.2918275426678445
3237,3.84821594671488
3238,3.817079179962617
3239,4.13255923460514
3240,4.2918275426678445
3241,4.2918275426678445
3242,3.84821594671488
3243,3.750670920360028
3244,4.2918275426678445
3245,3.817079179962617
3246,4.13255923460514
3247,3.84821594671488
3248,3.5781627582473035
3249,3.84821594671488
3250,4.305292435691078
3251,3.750670920360028
3252,3.817079179962617
3253,4.13255923460514
3254,4.100204650967117
3255,4.2918275426678445
3256,4.2918275426678445
3257,4.392307834770435
3258,4.2918275426678445
3259,3.750670920360028
3260,4.305292435691078
3261,4.305292435691078
3262,4.305292435691078
3263,4.305292435691078
3264,4.392307834770435
3265,4.305292435691078
3266,4.2918275426678445
3267,4.0189771199650135
3268,4.027452130170718
3269,4.2918275426678445
3270,4.2918275426678445
3271,3.817079179962617
3272,4.100204650967117
3273,4.0189771199650135
3274,4.305292435691078
3275,4.305292435691078
3276,4.305292435691078
3277,4.305292435691078
3278,4.2918275426678445
3279,4.305292435691078
3280,4.2918275426678445
3281,3.9382062268016624
3282,3.84821594671488
3283,3.817079179962617
3284,4.027452130170718
3285,4.13255923460514
3286,3.817079179962617
3287,4.392307834770435
3288,4.13255923460514
3289,4.0189771199650135
3290,4.027452130170718
3291,4.100204650967117
3292,4.100204650967117
3293,4.100204650967117
3294,4.2918275426678445
3295,3.750670920360028
3296,3.84821594671488
3297,4.392307834770435
3298,4.305292435691078
3299,4.392307834770435
3300,4.2918275426678445
3301,4.2918275426678445
3302,3.750670920360028
